,meanTumor,meanControl,Pvalue,Log2FC
92,5.2430794916572845,5.924698689482646,0.48447191369815984,-0.6816191978253618
93,44.9759622471791,38.91588449060755,0.08689315381792846,6.060077756571545
94,0.0,0.0,,0.0
95,3.3793853486936882,2.787776885164149,0.07588790701450372,0.5916084635295391
96,44.03877141334534,42.86587901302975,0.8186742060910656,1.1728924003155896
97,0.0,0.0,,0.0
98,1.2297360028840816,0.7973931944859021,0.28938305629839756,0.4323428083981795
99,3.9317930041157823,3.151424834891793,0.2445860485829883,0.7803681692239892
100,1.9959858852543695,1.442264905826745,0.2584528503017998,0.5537209794276245
101,28.438662422094556,33.400653360850576,0.20237048643703348,-4.961990938756021
102,0.0,0.0,,0.0
103,3.25166125331682,4.121390074120904,0.5837803327146833,-0.8697288208040841
104,30.20569326365489,33.91853139260717,0.37881354433757003,-3.7128381289522814
